ts,condition,model,run,sample_id,prompt_tokens,completion_tokens,cost_usd
1787983991,decomposed,gemini37f,1,S126,2181,375,0.003042
1787983993,decomposed,gemini37f,1,S123,2255,842,0.00484875
1787983993,decomposed,gemini37f,1,S124,2197,400,0.00314775
1787983995,decomposed,gemini37f,1,S128,2273,306,0.00285225
1787983997,decomposed,gemini37f,1,S129,2220,293,0.00276375
1787983997,decomposed,gemini37f,1,S130,2199,297,0.002763
1787983998,decomposed,gemini37f,1,S127,2200,956,0.005235
1787984001,decomposed,gemini37f,1,S132,2224,337,0.00293175
1787984001,decomposed,gemini37f,1,S133,2223,311,0.0028335
1787984002,decomposed,gemini37f,1,S131,2275,433,0.00333
1787984003,decomposed,gemini37f,1,S134,2238,434,0.003306
1787984006,decomposed,gemini37f,1,S135,2259,376,0.00310425
1787984007,decomposed,gemini37f,1,S138,2218,293,0.00276225
1787984008,decomposed,gemini37f,1,S137,2244,371,0.00307425
1787984044,decomposed,gemini37f,1,S136,,,
1787984048,decomposed,gemini37f,1,S142,2201,263,0.002637
1787984053,decomposed,gemini37f,1,S143,2229,425,0.0032655
1787984056,decomposed,gemini37f,1,S139,,,
1787984059,decomposed,gemini37f,1,S145,2256,231,0.00255825
1787984059,decomposed,gemini37f,1,S140,,,
1787984059,decomposed,gemini37f,1,S141,,,
1787984062,decomposed,gemini37f,1,S147,2238,275,0.00270975
1787984062,decomposed,gemini37f,1,S148,2269,247,0.002628
1787984064,decomposed,gemini37f,1,S144,2225,922,0.00512625
1787984066,decomposed,gemini37f,1,S146,2228,597,0.00390975
1787984066,decomposed,gemini37f,1,S150,2188,264,0.002631
1787984067,decomposed,gemini37f,1,S149,2243,426,0.00327975
1787984071,decomposed,gpt52,1,S004,2057,210,0.00653975
1787984077,decomposed,gpt52,1,S001,,,
1787984079,decomposed,gpt52,1,S002,,,
1787984080,decomposed,gpt52,1,S003,,,
1787984101,decomposed,gpt52,1,S005,,,
1787984105,decomposed,gpt52,1,S006,2076,359,0.0060382
1787984109,decomposed,gpt52,1,S010,2086,212,0.0039977
1787984112,decomposed,gpt52,1,S008,,,
1787984113,decomposed,gpt52,1,S007,,,
1787984115,decomposed,gpt52,1,S009,,,
1787984115,decomposed,gpt52,1,S011,2089,394,0.00655095
1787984124,decomposed,gpt52,1,S015,2105,525,0.00841295
1787984126,decomposed,gpt52,1,S012,,,
1787984143,decomposed,gpt52,1,S013,,,
1787984145,decomposed,gpt52,1,S014,,,
1787984162,decomposed,gpt52,1,S018,2072,214,0.0040012
1787984165,decomposed,gpt52,1,S019,2068,250,0.0044982
1787984168,decomposed,gpt52,1,S020,2066,333,0.0056567
1787984173,decomposed,gpt52,1,S022,2091,313,0.00542045
1787984176,decomposed,gpt52,1,S016,,,
1787984177,decomposed,gpt52,1,S017,,,
1787984180,decomposed,gpt52,1,S023,2092,423,0.0069622
1787984184,decomposed,gpt52,1,S026,2063,208,0.00390145
1787984186,decomposed,gpt52,1,S021,,,
1787984190,decomposed,gpt52,1,S024,,,
1787984192,decomposed,gpt52,1,S025,2067,510,0.00813645
1787984225,decomposed,gpt52,1,S029,2085,207,0.00392595
1787984227,decomposed,gpt52,1,S030,,,
1787984227,decomposed,gpt52,1,S027,,,
1787984228,decomposed,gpt52,1,S028,,,
1787984231,decomposed,gpt52,1,S031,2080,408,0.0067312
1787984234,decomposed,gpt52,1,S035,2107,192,0.00375445
1787984240,decomposed,gpt52,1,S032,,,
1787984241,decomposed,gpt52,1,S033,2172,445,0.0074102
1787984242,decomposed,gpt52,1,S034,,,
1787984248,decomposed,gpt52,1,S038,2075,425,0.00696045
1787984267,decomposed,gpt52,1,S036,,,
1787984284,decomposed,gpt52,1,S040,2078,310,0.0053557
1787984290,decomposed,gpt52,1,S042,2080,296,0.0051632
1787984290,decomposed,gpt52,1,S041,,,
1787984290,decomposed,gpt52,1,S037,,,
1787984291,decomposed,gpt52,1,S039,,,
1787984297,decomposed,gpt52,1,S043,2092,514,0.0082362
1787984302,decomposed,gpt52,1,S047,2109,328,0.00566195
1787984303,decomposed,gpt52,1,S045,,,
1787984305,decomposed,gpt52,1,S046,,,
1787984320,decomposed,gpt52,1,S044,,,
1787984352,decomposed,gpt52,1,S048,,,
1787984353,decomposed,gpt52,1,S049,,,
1787984355,decomposed,gpt52,1,S051,2087,223,0.00415345
1787984355,decomposed,gpt52,1,S050,,,
1787984360,decomposed,gpt52,1,S054,2091,343,0.00584045
1787984363,decomposed,gpt52,1,S056,2156,173,0.0035742
1787984365,decomposed,gpt52,1,S052,,,
1787984366,decomposed,gpt52,1,S053,,,
1787984367,decomposed,gpt52,1,S057,2083,233,0.00428645
1787984368,decomposed,gpt52,1,S055,,,
1787984374,decomposed,gpt52,1,S060,2117,470,0.00766395
1787984409,decomposed,gpt52,1,S062,2085,232,0.00427595
1787984413,decomposed,gpt52,1,S063,2139,203,0.00396445
1787984415,decomposed,gpt52,1,S058,,,
1787984416,decomposed,gpt52,1,S059,,,
1787984417,decomposed,gpt52,1,S064,2096,220,0.0041272
1787984418,decomposed,gpt52,1,S061,,,
1787984423,decomposed,gpt52,1,S067,2131,397,0.00666645
1787984428,decomposed,gpt52,1,S065,,,
1787984429,decomposed,gpt52,1,S066,,,
1787984432,decomposed,gpt52,1,S068,,,
1787984465,decomposed,gpt52,1,S069,,,
1787984473,decomposed,gpt52,1,S072,2130,705,0.0109767
1787984478,decomposed,gpt52,1,S070,,,
1787984479,decomposed,gpt52,1,S073,2143,214,0.00412545
1787984479,decomposed,gpt52,1,S071,,,
1787984489,decomposed,gpt52,1,S074,,,
1787984493,decomposed,gpt52,1,S076,,,
1787984493,decomposed,gpt52,1,S077,,,
1787984508,decomposed,gpt52,1,S075,,,
1787984528,decomposed,gpt52,1,S080,,,
1787984531,decomposed,gpt52,1,S079,2114,441,0.0072527
1787984531,decomposed,gpt52,1,S081,,,
1787984538,decomposed,gpt52,1,S078,,,
1787984541,decomposed,gpt52,1,S082,,,
1787984542,decomposed,gpt52,1,S084,2143,652,0.01025745
1787984546,decomposed,gpt52,1,S083,,,
1787984571,decomposed,gpt52,1,S085,,,
1787984572,decomposed,gpt52,1,S086,,,
1787984585,decomposed,gpt52,1,S087,,,
1787984593,decomposed,gpt52,1,S089,,,
1787984594,decomposed,gpt52,1,S091,2154,564,0.0090447
1787984594,decomposed,gpt52,1,S090,,,
1787984596,decomposed,gpt52,1,S088,,,
1787984599,decomposed,gpt52,1,S093,2113,253,0.00461895
1787984607,decomposed,gpt52,1,S092,,,
1787984609,decomposed,gpt52,1,S095,,,
1787984612,decomposed,gpt52,1,S096,,,
1787984614,decomposed,gpt52,1,S094,,,
1787984620,decomposed,gpt52,1,S097,,,
1787984622,decomposed,gpt52,1,S098,,,
1787984625,decomposed,gpt52,1,S099,,,
1787984627,decomposed,gpt52,1,S100,,,
1787984633,decomposed,gpt52,1,S101,,,
1787984634,decomposed,gpt52,1,S102,,,
1787984637,decomposed,gpt52,1,S103,,,
1787984639,decomposed,gpt52,1,S104,,,
1787984645,decomposed,gpt52,1,S105,,,
1787984647,decomposed,gpt52,1,S106,,,
1787984649,decomposed,gpt52,1,S107,,,
1787984651,decomposed,gpt52,1,S108,,,
1787984657,decomposed,gpt52,1,S109,,,
1787984659,decomposed,gpt52,1,S110,,,
1787984662,decomposed,gpt52,1,S111,,,
1787984663,decomposed,gpt52,1,S112,,,
1787984670,decomposed,gpt52,1,S113,,,
1787984671,decomposed,gpt52,1,S114,,,
1787984674,decomposed,gpt52,1,S115,,,
1787984676,decomposed,gpt52,1,S116,,,
1787984683,decomposed,gpt52,1,S117,,,
1787984683,decomposed,gpt52,1,S118,,,
1787984686,decomposed,gpt52,1,S119,,,
1787984688,decomposed,gpt52,1,S120,,,
1787984695,decomposed,gpt52,1,S121,,,
1787984696,decomposed,gpt52,1,S122,,,
1787984699,decomposed,gpt52,1,S123,,,
1787984701,decomposed,gpt52,1,S124,,,
1787984707,decomposed,gpt52,1,S125,,,
1787984708,decomposed,gpt52,1,S126,,,
1787984711,decomposed,gpt52,1,S127,,,
1787984713,decomposed,gpt52,1,S128,,,
1787984720,decomposed,gpt52,1,S129,,,
1787984720,decomposed,gpt52,1,S130,,,
1787984723,decomposed,gpt52,1,S131,,,
1787984725,decomposed,gpt52,1,S132,,,
1787984732,decomposed,gpt52,1,S133,,,
1787984733,decomposed,gpt52,1,S134,,,
1787984735,decomposed,gpt52,1,S135,,,
1787984737,decomposed,gpt52,1,S136,,,
1787984744,decomposed,gpt52,1,S137,,,
1787984745,decomposed,gpt52,1,S138,,,
1787984748,decomposed,gpt52,1,S139,,,
1787984750,decomposed,gpt52,1,S140,,,
1787984756,decomposed,gpt52,1,S141,,,
1787984757,decomposed,gpt52,1,S142,,,
1787984760,decomposed,gpt52,1,S143,,,
1787984762,decomposed,gpt52,1,S144,,,
1787984769,decomposed,gpt52,1,S145,,,
1787984769,decomposed,gpt52,1,S146,,,
1787984772,decomposed,gpt52,1,S147,,,
1787984774,decomposed,gpt52,1,S148,,,
1787984781,decomposed,gpt52,1,S149,,,
1787984782,decomposed,gpt52,1,S150,,,
1787984785,decomposed,haiku45,1,S001,,,
1787984787,decomposed,haiku45,1,S002,,,
1787984794,decomposed,haiku45,1,S003,,,
1787984794,decomposed,haiku45,1,S004,,,
1787984797,decomposed,haiku45,1,S005,,,
1787984799,decomposed,haiku45,1,S006,,,
1787984806,decomposed,haiku45,1,S007,,,
1787984806,decomposed,haiku45,1,S008,,,
1787984809,decomposed,haiku45,1,S009,,,
1787984811,decomposed,haiku45,1,S010,,,
1787984818,decomposed,haiku45,1,S011,,,
1787984819,decomposed,haiku45,1,S012,,,
1787984822,decomposed,haiku45,1,S013,,,
1787984824,decomposed,haiku45,1,S014,,,
1787984830,decomposed,haiku45,1,S015,,,
1787984831,decomposed,haiku45,1,S016,,,
1787984834,decomposed,haiku45,1,S017,,,
1787984836,decomposed,haiku45,1,S018,,,
1787984843,decomposed,haiku45,1,S019,,,
1787984843,decomposed,haiku45,1,S020,,,
1787984846,decomposed,haiku45,1,S021,,,
1787984848,decomposed,haiku45,1,S022,,,
1787984855,decomposed,haiku45,1,S023,,,
1787984855,decomposed,haiku45,1,S024,,,
1787984858,decomposed,haiku45,1,S025,,,
1787984860,decomposed,haiku45,1,S026,,,
1787984867,decomposed,haiku45,1,S027,,,
1787984868,decomposed,haiku45,1,S028,,,
1787984871,decomposed,haiku45,1,S029,,,
1787984873,decomposed,haiku45,1,S030,,,
1787984880,decomposed,haiku45,1,S031,,,
1787984880,decomposed,haiku45,1,S032,,,
1787984883,decomposed,haiku45,1,S033,,,
1787984885,decomposed,haiku45,1,S034,,,
1787984892,decomposed,haiku45,1,S035,,,
1787984892,decomposed,haiku45,1,S036,,,
1787984895,decomposed,haiku45,1,S037,,,
1787984897,decomposed,haiku45,1,S038,,,
1787984904,decomposed,haiku45,1,S039,,,
1787984905,decomposed,haiku45,1,S040,,,
1787984908,decomposed,haiku45,1,S041,,,
1787984910,decomposed,haiku45,1,S042,,,
1787984916,decomposed,haiku45,1,S043,,,
1787984917,decomposed,haiku45,1,S044,,,
1787984920,decomposed,haiku45,1,S045,,,
1787984922,decomposed,haiku45,1,S046,,,
1787984929,decomposed,haiku45,1,S047,,,
1787984929,decomposed,haiku45,1,S048,,,
1787984932,decomposed,haiku45,1,S049,,,
1787984934,decomposed,haiku45,1,S050,,,
1787984941,decomposed,haiku45,1,S051,,,
1787984942,decomposed,haiku45,1,S052,,,
1787984944,decomposed,haiku45,1,S053,,,
1787984946,decomposed,haiku45,1,S054,,,
1787984953,decomposed,haiku45,1,S055,,,
1787984954,decomposed,haiku45,1,S056,,,
1787984957,decomposed,haiku45,1,S057,,,
1787984959,decomposed,haiku45,1,S058,,,
1787984966,decomposed,haiku45,1,S059,,,
1787984966,decomposed,haiku45,1,S060,,,
1787984969,decomposed,haiku45,1,S061,,,
1787984971,decomposed,haiku45,1,S062,,,
1787984978,decomposed,haiku45,1,S063,,,
1787984978,decomposed,haiku45,1,S064,,,
1787984981,decomposed,haiku45,1,S065,,,
1787984983,decomposed,haiku45,1,S066,,,
1787984990,decomposed,haiku45,1,S067,,,
1787984991,decomposed,haiku45,1,S068,,,
1787984994,decomposed,haiku45,1,S069,,,
1787984996,decomposed,haiku45,1,S070,,,
1787985003,decomposed,haiku45,1,S071,,,
1787985003,decomposed,haiku45,1,S072,,,
1787985006,decomposed,haiku45,1,S073,,,
1787985008,decomposed,haiku45,1,S074,,,
1787985015,decomposed,haiku45,1,S075,,,
1787985016,decomposed,haiku45,1,S076,,,
1787985018,decomposed,haiku45,1,S077,,,
1787985020,decomposed,haiku45,1,S078,,,
1787985027,decomposed,haiku45,1,S079,,,
1787985028,decomposed,haiku45,1,S080,,,
1787985031,decomposed,haiku45,1,S081,,,
1787985033,decomposed,haiku45,1,S082,,,
1787985040,decomposed,haiku45,1,S083,,,
1787985040,decomposed,haiku45,1,S084,,,
1787985043,decomposed,haiku45,1,S085,,,
1787985045,decomposed,haiku45,1,S086,,,
1787985052,decomposed,haiku45,1,S087,,,
1787985052,decomposed,haiku45,1,S088,,,
1787985055,decomposed,haiku45,1,S089,,,
1787985057,decomposed,haiku45,1,S090,,,
1787985064,decomposed,haiku45,1,S091,,,
1787985065,decomposed,haiku45,1,S092,,,
1787985067,decomposed,haiku45,1,S093,,,
1787985070,decomposed,haiku45,1,S094,,,
1787985077,decomposed,haiku45,1,S095,,,
1787985077,decomposed,haiku45,1,S096,,,
1787985081,decomposed,haiku45,1,S097,,,
1787985082,decomposed,haiku45,1,S098,,,
1787985089,decomposed,haiku45,1,S099,,,
1787985089,decomposed,haiku45,1,S100,,,
1787985093,decomposed,haiku45,1,S101,,,
1787985094,decomposed,haiku45,1,S102,,,
1787985101,decomposed,haiku45,1,S103,,,
1787985102,decomposed,haiku45,1,S104,,,
1787985106,decomposed,haiku45,1,S105,,,
1787985106,decomposed,haiku45,1,S106,,,
1787985114,decomposed,haiku45,1,S108,,,
1787985115,decomposed,haiku45,1,S107,,,
1787985118,decomposed,haiku45,1,S109,,,
1787985119,decomposed,haiku45,1,S110,,,
1787985126,decomposed,haiku45,1,S111,,,
1787985129,decomposed,haiku45,1,S112,,,
1787985131,decomposed,haiku45,1,S114,,,
1787985131,decomposed,haiku45,1,S113,,,
1787985138,decomposed,haiku45,1,S115,,,
1787985141,decomposed,haiku45,1,S116,,,
1787985143,decomposed,haiku45,1,S117,,,
1787985144,decomposed,haiku45,1,S118,,,
1787985151,decomposed,haiku45,1,S119,,,
1787985153,decomposed,haiku45,1,S120,,,
1787985156,decomposed,haiku45,1,S121,,,
1787985156,decomposed,haiku45,1,S122,,,
1787985163,decomposed,haiku45,1,S123,,,
1787985165,decomposed,haiku45,1,S124,,,
1787985168,decomposed,haiku45,1,S125,,,
1787985168,decomposed,haiku45,1,S126,,,
1787985177,decomposed,haiku45,1,S127,,,
1787985178,decomposed,haiku45,1,S128,,,
1787985180,decomposed,haiku45,1,S129,,,
1787985181,decomposed,haiku45,1,S130,,,
1787985191,decomposed,haiku45,1,S131,,,
1787985193,decomposed,haiku45,1,S132,,,
1787985193,decomposed,haiku45,1,S133,,,
1787985193,decomposed,haiku45,1,S134,,,
1787985205,decomposed,haiku45,1,S136,,,
1787985205,decomposed,haiku45,1,S135,,,
1787985208,decomposed,haiku45,1,S137,,,
1787985208,decomposed,haiku45,1,S138,,,
1787985217,decomposed,haiku45,1,S139,,,
1787985217,decomposed,haiku45,1,S140,,,
1787985220,decomposed,haiku45,1,S141,,,
1787985220,decomposed,haiku45,1,S142,,,
1787985230,decomposed,haiku45,1,S144,,,
1787985231,decomposed,haiku45,1,S143,,,
1787985234,decomposed,haiku45,1,S146,,,
1787985234,decomposed,haiku45,1,S145,,,
1787985242,decomposed,haiku45,1,S147,,,
1787985243,decomposed,haiku45,1,S148,,,
1787985246,decomposed,haiku45,1,S150,,,
1787985249,decomposed,haiku45,1,S149,,,
1787985256,decomposed,sonnet5,1,S001,,,
1787985258,decomposed,sonnet5,1,S002,,,
1787985259,decomposed,sonnet5,1,S003,,,
1787985261,decomposed,sonnet5,1,S004,,,
1787985271,decomposed,sonnet5,1,S005,,,
1787985271,decomposed,sonnet5,1,S006,,,
1787985271,decomposed,sonnet5,1,S007,,,
1787985275,decomposed,sonnet5,1,S008,,,
1787985283,decomposed,sonnet5,1,S011,,,
1787985283,decomposed,sonnet5,1,S010,,,
1787985286,decomposed,sonnet5,1,S009,,,
1787985287,decomposed,sonnet5,1,S012,,,
1787985295,decomposed,sonnet5,1,S013,,,
1787985296,decomposed,sonnet5,1,S014,,,
1787985298,decomposed,sonnet5,1,S015,,,
1787985299,decomposed,sonnet5,1,S016,,,
1787985309,decomposed,sonnet5,1,S018,,,
1787985310,decomposed,sonnet5,1,S017,,,
1787985311,decomposed,sonnet5,1,S019,,,
1787985312,decomposed,sonnet5,1,S020,,,
1787985321,decomposed,sonnet5,1,S021,,,
1787985323,decomposed,sonnet5,1,S022,,,
1787985323,decomposed,sonnet5,1,S023,,,
1787985324,decomposed,sonnet5,1,S024,,,
1787985334,decomposed,sonnet5,1,S025,,,
1787985335,decomposed,sonnet5,1,S026,,,
1787985335,decomposed,sonnet5,1,S027,,,
1787985336,decomposed,sonnet5,1,S028,,,
1787985346,decomposed,sonnet5,1,S029,,,
1787985347,decomposed,sonnet5,1,S030,,,
1787985349,decomposed,sonnet5,1,S032,,,
1787985349,decomposed,sonnet5,1,S031,,,
1787985358,decomposed,sonnet5,1,S033,,,
1787985360,decomposed,sonnet5,1,S034,,,
1787985361,decomposed,sonnet5,1,S035,,,
1787985361,decomposed,sonnet5,1,S036,,,
1787985371,decomposed,sonnet5,1,S037,,,
1787985372,decomposed,sonnet5,1,S038,,,
1787985373,decomposed,sonnet5,1,S039,,,
1787985373,decomposed,sonnet5,1,S040,,,
1787985383,decomposed,sonnet5,1,S041,,,
1787985384,decomposed,sonnet5,1,S042,,,
1787985386,decomposed,sonnet5,1,S044,,,
1787985387,decomposed,sonnet5,1,S043,,,
1787985395,decomposed,sonnet5,1,S045,,,
1787985397,decomposed,sonnet5,1,S046,,,
1787985398,decomposed,sonnet5,1,S047,,,
1787985399,decomposed,sonnet5,1,S048,,,
1787985408,decomposed,sonnet5,1,S049,,,
1787985410,decomposed,sonnet5,1,S051,,,
1787985411,decomposed,sonnet5,1,S050,,,
1787985413,decomposed,sonnet5,1,S052,,,
1787985421,decomposed,sonnet5,1,S053,,,
1787985423,decomposed,sonnet5,1,S054,,,
1787985423,decomposed,sonnet5,1,S055,,,
1787985427,decomposed,sonnet5,1,S056,,,
1787985433,decomposed,sonnet5,1,S057,,,
1787985435,decomposed,sonnet5,1,S058,,,
1787985435,decomposed,sonnet5,1,S059,,,
1787985439,decomposed,sonnet5,1,S060,,,
1787985446,decomposed,sonnet5,1,S061,,,
1787985448,decomposed,sonnet5,1,S062,,,
1787985448,decomposed,sonnet5,1,S063,,,
1787985452,decomposed,sonnet5,1,S064,,,
1787985458,decomposed,sonnet5,1,S065,,,
1787985460,decomposed,sonnet5,1,S066,,,
1787985460,decomposed,sonnet5,1,S067,,,
1787985464,decomposed,sonnet5,1,S068,,,
1787985470,decomposed,sonnet5,1,S069,,,
1787985472,decomposed,sonnet5,1,S070,,,
1787985473,decomposed,sonnet5,1,S071,,,
1787985476,decomposed,sonnet5,1,S072,,,
1787985483,decomposed,sonnet5,1,S073,,,
1787985485,decomposed,sonnet5,1,S074,,,
1787985485,decomposed,sonnet5,1,S075,,,
1787985489,decomposed,sonnet5,1,S076,,,
1787985510,decomposed,sonnet5,1,S077,,,
1787985512,decomposed,sonnet5,1,S078,,,
1787985514,decomposed,sonnet5,1,S079,,,
1787985516,decomposed,sonnet5,1,S080,,,
1787985522,decomposed,sonnet5,1,S081,,,
1787985524,decomposed,sonnet5,1,S082,,,
1787985526,decomposed,sonnet5,1,S083,,,
1787985528,decomposed,sonnet5,1,S084,,,
1787985535,decomposed,sonnet5,1,S085,,,
1787985536,decomposed,sonnet5,1,S086,,,
1787985538,decomposed,sonnet5,1,S087,,,
1787985541,decomposed,sonnet5,1,S088,,,
1787985549,decomposed,sonnet5,1,S090,,,
1787985549,decomposed,sonnet5,1,S089,,,
1787985551,decomposed,sonnet5,1,S091,,,
1787985555,decomposed,sonnet5,1,S092,,,
1787985561,decomposed,sonnet5,1,S093,,,
1787985561,decomposed,sonnet5,1,S094,,,
1787985563,decomposed,sonnet5,1,S095,,,
1787985567,decomposed,sonnet5,1,S096,,,
1787985573,decomposed,sonnet5,1,S098,,,
1787985575,decomposed,sonnet5,1,S097,,,
1787985575,decomposed,sonnet5,1,S099,,,
1787985579,decomposed,sonnet5,1,S100,,,
1787985586,decomposed,sonnet5,1,S101,,,
1787985587,decomposed,sonnet5,1,S102,,,
1787985588,decomposed,sonnet5,1,S103,,,
1787985592,decomposed,sonnet5,1,S104,,,
1787985599,decomposed,sonnet5,1,S106,,,
1787985599,decomposed,sonnet5,1,S105,,,
1787985600,decomposed,sonnet5,1,S107,,,
1787985604,decomposed,sonnet5,1,S108,,,
1787985612,decomposed,sonnet5,1,S109,,,
1787985612,decomposed,sonnet5,1,S110,,,
1787985612,decomposed,sonnet5,1,S111,,,
1787985616,decomposed,sonnet5,1,S112,,,
1787985624,decomposed,sonnet5,1,S114,,,
1787985625,decomposed,sonnet5,1,S115,,,
1787985626,decomposed,sonnet5,1,S113,,,
1787985629,decomposed,sonnet5,1,S116,,,
1787985636,decomposed,sonnet5,1,S117,,,
1787985637,decomposed,sonnet5,1,S118,,,
1787985638,decomposed,sonnet5,1,S119,,,
1787985641,decomposed,sonnet5,1,S120,,,
1787985649,decomposed,sonnet5,1,S121,,,
1787985649,decomposed,sonnet5,1,S122,,,
1787985650,decomposed,sonnet5,1,S123,,,
1787985653,decomposed,sonnet5,1,S124,,,
1787985661,decomposed,sonnet5,1,S125,,,
1787985662,decomposed,sonnet5,1,S126,,,
1787985662,decomposed,sonnet5,1,S127,,,
1787985666,decomposed,sonnet5,1,S128,,,
1787985673,decomposed,sonnet5,1,S129,,,
1787985674,decomposed,sonnet5,1,S130,,,
1787985675,decomposed,sonnet5,1,S131,,,
1787985678,decomposed,sonnet5,1,S132,,,
1787985686,decomposed,sonnet5,1,S133,,,
1787985686,decomposed,sonnet5,1,S134,,,
1787985687,decomposed,sonnet5,1,S135,,,
1787985690,decomposed,sonnet5,1,S136,,,
1787985698,decomposed,sonnet5,1,S137,,,
1787985698,decomposed,sonnet5,1,S138,,,
1787985699,decomposed,sonnet5,1,S139,,,
1787985703,decomposed,sonnet5,1,S140,,,
1787985710,decomposed,sonnet5,1,S141,,,
1787985711,decomposed,sonnet5,1,S142,,,
1787985712,decomposed,sonnet5,1,S143,,,
1787985715,decomposed,sonnet5,1,S144,,,
1787985723,decomposed,sonnet5,1,S145,,,
1787985723,decomposed,sonnet5,1,S146,,,
1787985724,decomposed,sonnet5,1,S147,,,
1787985727,decomposed,sonnet5,1,S148,,,
1787985735,decomposed,sonnet5,1,S149,,,
1787985735,decomposed,sonnet5,1,S150,,,
1787985736,decomposed,gpt56sol,1,S001,,,
1787985739,decomposed,gpt56sol,1,S002,,,
1787985747,decomposed,gpt56sol,1,S003,,,
1787985748,decomposed,gpt56sol,1,S004,,,
1787985749,decomposed,gpt56sol,1,S005,,,
1787985752,decomposed,gpt56sol,1,S006,,,
1787985759,decomposed,gpt56sol,1,S007,,,
1787985760,decomposed,gpt56sol,1,S008,,,
1787985761,decomposed,gpt56sol,1,S009,,,
1787985764,decomposed,gpt56sol,1,S010,,,
1787985772,decomposed,gpt56sol,1,S011,,,
1787985772,decomposed,gpt56sol,1,S012,,,
1787985773,decomposed,gpt56sol,1,S013,,,
1787985776,decomposed,gpt56sol,1,S014,,,
1787985784,decomposed,gpt56sol,1,S015,,,
1787985785,decomposed,gpt56sol,1,S016,,,
1787985785,decomposed,gpt56sol,1,S017,,,
1787985789,decomposed,gpt56sol,1,S018,,,
1787985796,decomposed,gpt56sol,1,S019,,,
1787985797,decomposed,gpt56sol,1,S020,,,
1787985798,decomposed,gpt56sol,1,S021,,,
1787985801,decomposed,gpt56sol,1,S022,,,
1787985809,decomposed,gpt56sol,1,S023,,,
1787985809,decomposed,gpt56sol,1,S024,,,
1787985810,decomposed,gpt56sol,1,S025,,,
1787985813,decomposed,gpt56sol,1,S026,,,
1787985821,decomposed,gpt56sol,1,S027,,,
1787985822,decomposed,gpt56sol,1,S028,,,
1787985824,decomposed,gpt56sol,1,S029,,,
1787985826,decomposed,gpt56sol,1,S030,,,
1787985833,decomposed,gpt56sol,1,S031,,,
1787985834,decomposed,gpt56sol,1,S032,,,
1787985836,decomposed,gpt56sol,1,S033,,,
1787985838,decomposed,gpt56sol,1,S034,,,
1787985845,decomposed,gpt56sol,1,S035,,,
1787985846,decomposed,gpt56sol,1,S036,,,
1787985848,decomposed,gpt56sol,1,S037,,,
1787985850,decomposed,gpt56sol,1,S038,,,
1787985858,decomposed,gpt56sol,1,S039,,,
1787985859,decomposed,gpt56sol,1,S040,,,
1787985861,decomposed,gpt56sol,1,S041,,,
1787985863,decomposed,gpt56sol,1,S042,,,
1787985870,decomposed,gpt56sol,1,S043,,,
1787985871,decomposed,gpt56sol,1,S044,,,
1787985873,decomposed,gpt56sol,1,S045,,,
1787985875,decomposed,gpt56sol,1,S046,,,
1787985882,decomposed,gpt56sol,1,S047,,,
1787985883,decomposed,gpt56sol,1,S048,,,
1787985885,decomposed,gpt56sol,1,S049,,,
1787985887,decomposed,gpt56sol,1,S050,,,
1787985895,decomposed,gpt56sol,1,S051,,,
1787985896,decomposed,gpt56sol,1,S052,,,
1787985897,decomposed,gpt56sol,1,S053,,,
1787985899,decomposed,gpt56sol,1,S054,,,
1787985907,decomposed,gpt56sol,1,S055,,,
1787985908,decomposed,gpt56sol,1,S056,,,
1787985910,decomposed,gpt56sol,1,S057,,,
1787985912,decomposed,gpt56sol,1,S058,,,
1787985919,decomposed,gpt56sol,1,S059,,,
1787985920,decomposed,gpt56sol,1,S060,,,
1787985922,decomposed,gpt56sol,1,S061,,,
1787985925,decomposed,gpt56sol,1,S062,,,
1787985931,decomposed,gpt56sol,1,S063,,,
1787985933,decomposed,gpt56sol,1,S064,,,
1787985934,decomposed,gpt56sol,1,S065,,,
1787985938,decomposed,gpt56sol,1,S066,,,
1787985946,decomposed,gpt56sol,1,S067,2131,317,0.0039765
1787985946,decomposed,gpt56sol,1,S070,2123,276,0.0035465
1787985948,decomposed,gpt56sol,1,S069,2163,504,0.010446
1787985949,decomposed,gpt56sol,1,S068,2143,369,0.0045265
1787985950,decomposed,gpt56sol,1,S071,2139,216,0.0029865
1787985952,decomposed,gpt56sol,1,S072,2130,345,0.004254
1787985952,decomposed,gpt56sol,1,S075,2130,113,0.001934
1787985953,decomposed,gpt56sol,1,S073,2143,330,0.0041365
1787985956,decomposed,gpt56sol,1,S076,2148,300,0.003849
1787985956,decomposed,gpt56sol,1,S077,2198,250,0.003474
1787985957,decomposed,gpt56sol,1,S078,2124,292,0.003709
1787985957,decomposed,gpt56sol,1,S074,2127,573,0.0065265
1787985960,decomposed,gpt56sol,1,S080,2162,219,0.003074
1787985962,decomposed,gpt56sol,1,S082,2135,234,0.0031565
1787985963,decomposed,gpt56sol,1,S079,2114,360,0.004364
1787985963,decomposed,gpt56sol,1,S083,2135,219,0.0030065
1787985966,decomposed,gpt56sol,1,S084,2143,231,0.0031465
1787985966,decomposed,gpt56sol,1,S085,2154,224,0.003104
1787985967,decomposed,gpt56sol,1,S081,2097,588,0.0066015
1787985967,decomposed,gpt56sol,1,S086,2149,255,0.0034015
1787985970,decomposed,gpt56sol,1,S088,2182,232,0.003254
